PIDN,Ca,P,pH,SOC,Sand
7gqR3GoA,-0.445519060484,-0.0558539308514,-0.489022407524,-0.71954345074,-0.408095178072
7og7aUXB,-0.192771334138,0.301804884432,0.738740939638,-0.228736689724,-0.0261404438224
7onRfa8F,0.354599620633,-0.181194623331,0.805251240943,-0.172379659129,0.928972745103
7umkNuxM,-0.193709738656,-0.0776461513908,0.0218881725714,0.202231394897,-0.618231147238
7vPr9ExD,-0.0379202745898,0.288727492904,0.330243032154,0.11907465894,-0.634935065252
7zNjpCzu,-0.606992039727,0.12367789668,-0.163506230866,-0.493423015146,-0.431582724137
7ztsQNj3,-0.601509771157,0.590477171192,-0.0264590683782,-0.635032414568,-0.486404339872
86gppwMI,-0.901110301493,-0.242637780079,-1.52554929819,-0.738342235063,1.39627635775
88thAGdL,-0.412955440109,0.323669984282,0.127169841743,-0.212338953094,0.339692819644
8GhU8STP,0.806777001958,0.581045852898,1.44076136713,0.257173974471,-0.814656915581
8NlzDcWe,-0.693517528957,-0.551984117039,-1.12134107031,-0.513618969561,-0.143772178325
8QAejdLW,-0.219361189459,0.316444946594,0.103433895223,0.651584466382,-0.71187705346
8RDeFxWM,-0.454472102279,0.0564991055022,0.0861657834559,-0.922601408418,1.25604819268
8UXP2NBS,-0.539027225842,-0.229638078573,-0.606288330704,-1.11420780113,0.71152084148
8ZoV3KGT,-0.342990596835,-0.16730606884,0.130945687427,-0.39565730913,-0.173215788166
8ajs2uG8,-0.666871920974,-0.514800949324,-0.753101457532,-0.444094941694,-0.900111940486
8bXnz62p,-0.176563246652,0.243383301682,0.0278583921703,0.249778274967,0.536051082179
8nO1O1LG,1.41745650909,1.05125815938,1.7667907981,1.05872271465,-1.01617847092
8xE1p8g8,-0.449414539786,-0.0106270801804,-0.349858217239,-0.568246116745,-0.482241207499
8yMDVMRM,-0.567585396137,-0.79733781796,-0.805799691722,-0.429992551583,-0.634108789716
98R5VaPi,0.70354457713,0.70038411589,2.06396995727,-1.12385036028,1.26175843434
9DcTz2Ua,3.00286924466,0.207924168945,1.66765926807,0.531057029708,-0.40235181166
9G7nfUrK,-0.167734258105,0.0766533451295,-0.10241864518,-0.49303679755,1.12836513608
9O6GZ1HT,0.0472382555809,1.21134301406,1.01864953624,-0.850187630509,0.189757507434
9S7fCoAM,-0.652954066542,-0.400024026169,-0.341471057844,-0.468110668627,0.976495802197
9iQwmFJR,-0.372540806749,0.284498221373,-0.376097447205,-0.607316878296,0.857266693042
A3Mt6SAQ,1.0762597766,-0.0201818581474,2.17620741638,-1.62274193991,0.442568651272
AJIsQIcV,-0.546612981367,0.0836874433944,-0.830693432022,-0.294930976835,1.39966010571
AMHKXMh8,1.52316936591,0.849035915995,2.24792750606,-0.775359644293,-0.864371315038
ASwA2J4E,-0.249075251745,0.206423880223,0.40921438939,-0.350913714314,0.526209091616
AaFvEoHq,-0.38826501237,0.173223080536,0.0228659003244,-1.18815016547,1.08260315454
AiIPD6hX,-0.125471770238,0.236871078121,-0.458955344999,0.65711260666,0.158142353987
AsIURvJS,-0.551421192201,0.417260270251,-0.484907331444,1.02159267013,-0.724246663864
AsvgbJ0C,-0.430227260627,-0.282672549716,-1.17643881587,0.916106939004,-0.145478510464
AxEhbkCM,-0.299123232145,-0.870475624813,-0.663830792562,-0.8469535091,-0.193822173785
B7VPkIpx,-0.699604586627,0.810606914324,0.551057862212,-0.769333928737,1.18513993655
BBwHqHiH,-0.31988557293,-0.26681352113,0.19978183099,0.45631049171,-0.834351031531
BMyps8hr,-0.332599428558,-0.485764500784,-0.856556732229,-0.141974751463,-0.618227714068
BUHS4dQw,0.0763603274831,0.912842306033,0.161545124215,2.89693659409,-0.934558557402
BZB3EYWQ,-0.297321780788,-0.125922755621,0.156430579983,-0.556865072172,0.930781719119
C5UPCZcL,3.45875274861,0.189001360945,1.96596196461,0.946809120312,-0.754786482205
C5gIfQbJ,-0.291288948341,-0.605233424379,-1.30368123857,1.54438374926,-0.699066258468
CDRuu4Pn,-0.39361815256,-0.359749170915,-0.338955270201,-0.468966735482,1.16912329738
CQhTYkqE,0.909754669295,1.49535329729,1.45836597394,0.527571033088,-1.28296408748
CSEobMXv,-0.485723970883,-0.827930829941,-0.976753251049,0.838566800866,-0.535755364254
CYMQE4x0,0.386153092398,0.339461011858,1.93759965176,-0.0718579236947,1.23764470694
ChQdtl4J,-0.690112656832,-0.39416492877,-0.494281223045,-0.919700086343,0.794803810551
ChnD1nrN,-0.808300924539,-0.73088892172,-1.1668768504,-0.777226539439,-0.180451239963
CvtbbIcq,1.09921221883,0.089031140398,1.44351763439,-0.841475650726,0.0560854657907
Cxk06b77,-0.153665256031,0.424509685554,0.450707353962,-0.502515442935,0.262001558507
D3QD3ZEJ,-0.0968401460835,-0.205297864642,0.227195381934,0.40929599337,-0.113034879141
D8J5C6lA,0.675727050209,0.843286296777,1.38572626724,0.262041645713,-0.372595494977
DCeQwYfT,-0.168329411145,0.122788071529,-0.214033668079,-0.092580256273,-1.03320877531
DDEftkx3,-0.599518794679,0.0126365443674,-0.794684267162,-0.860681948805,1.36412205519
DEwCfeDW,-0.620651713744,0.0519754363994,-0.339161865691,-0.00561287249676,0.626465352149
DMkIV4oL,-0.488700008195,0.0122575847881,-0.652226612253,-0.572069318985,0.32238871728
DnzGfbxS,-0.297073712002,0.0550475897391,-0.451286842499,0.164206057648,-0.553314270258
DoZxo6f6,-0.57248089638,-0.492085926298,-0.288353353418,-0.892571682577,0.663657113858
DvhBPGIk,-0.430401459918,-0.486416732709,-0.376252326557,-0.480702850157,-0.240656859758
Dx7GoUcT,-0.841897707093,-0.245668765172,-0.372074511419,-0.350789621108,1.42044070604
E5hIjohO,0.230911209002,0.173046613321,-0.121928212564,1.36918731238,-0.947357124473
E6x4XGHt,-0.478269994825,0.305057008002,-0.404862018374,-0.451980063166,1.29520289945
EDEpAzh1,-0.388510757253,-0.2659784294,-0.446669134854,-0.757278860047,-1.12609708262
ETGudkQt,-0.250448271996,-0.290612124967,-0.0745344792704,-0.582563796887,0.990316616307
EUleKrLJ,2.09719544392,0.395832985842,1.7301479844,0.286188512678,-0.6037135393
Ehw2Jz6s,-0.392815691079,-0.843819791798,-0.413367580337,-0.577392594967,-0.306660042922
EjqzC4zH,-0.509911464427,0.356937862616,0.0338195192683,-0.957187831214,0.927765331908
EkMZO3Qj,-0.263161415515,-0.0464955520685,-0.597222904923,-0.665815435307,0.860862859139
EnoNXWvU,-0.0886958464282,1.26616792203,1.06671657908,-0.98948218136,0.52913728033
Epv8ANwr,-0.240591800184,-0.532558990323,-0.311359963231,0.437517160048,-0.314994100563
Etro9j0B,0.0496116842442,0.504014175955,0.879613761043,0.0756904757571,0.186987484653
F3MIZj76,-0.390969224824,0.0708465140644,-0.330143423504,-0.3933508896,-1.16945926747
FB8tU00K,-0.627870156994,0.278971099581,-1.07187371317,0.0838992924214,-0.756776083344
FLhxBGMK,0.0501508571204,0.588505671778,0.763173030454,0.0346974859719,-0.670920993556
FRreR8ka,-0.667304451676,-0.323200915636,-0.758396803079,-0.390057369849,0.606774670655
FXne4oAV,0.248065433942,1.01816513439,0.852786370526,-0.761256310007,-0.608652756977
FaW764jk,-0.431313066735,0.747904271669,0.669993959308,-0.30073207439,0.320600875993
FeAbMXly,-0.728993076333,-0.275551744461,-1.08978287442,-0.769312104234,0.464131515487
FeudaFXn,1.70177665709,0.628290025571,3.11786051235,-1.03590705833,-0.95583657675
FldUmFeM,1.82665783009,0.419269016036,1.88821800182,-0.80872979856,0.508879370116
Fnv5tfAm,-0.546618019993,0.25660469266,-0.384872814521,-0.561860450547,-0.894665619479
FvrAd3Or,-0.332676920322,0.195814179502,0.739945492273,-0.580411514725,0.795854536165
G48zHffi,0.273397486523,1.07141097467,1.60743344723,-0.747626818354,0.718575089652
G76zCv5N,-0.436337689446,-0.327377044885,0.0470721781773,-0.512080907291,0.243370157925
G7JGUdNf,0.0481075220268,0.247813816768,0.516762513832,-0.0129238329192,-0.6898133455
GCo6MONx,0.823964460477,0.961096059632,1.35821955569,0.532712605792,-0.82099258497
GE0vbpVQ,-0.103418099907,0.155022195576,0.394580638189,-0.47894766481,1.24431966994
GN0DfOqt,-0.108977273468,-0.0664234986124,-0.00963175962689,-0.476361911238,0.976880866509
GNsTAb1v,-0.535036452081,-0.673378109434,-0.653210600399,-0.613932479821,-1.29843247483
GPwmO21z,-0.459854960143,-0.285476818073,-0.514196517808,-0.192002969269,-0.446856544852
GQYpfLoh,0.350738081167,1.25020701837,-0.102959330284,0.502355345381,-0.746606375719
GR9knT8n,-0.578680859173,-0.670202709712,-2.11399514516,1.22599280705,-0.375410282933
GXtFFbZy,-0.284968010011,0.294805633152,0.457847428801,-0.136313843986,-0.294972766603
GYvzvvFD,-0.855214811711,0.00392774422417,-1.15158254034,-0.957985815111,0.410991063315
GemPjTJ9,-0.703479888591,-0.0442940657833,-1.67272362183,-0.954152205222,-0.927065086709
GkLYRm1K,1.77866705606,0.4118902665,2.53653742911,-0.757145024222,-1.26052173998
GmlqP8eI,-0.29930675533,-0.596919397919,-0.44538168482,-0.554622537889,-0.220896221127
GqkIrOvf,-0.661326658923,0.296934767293,-0.800848159548,0.139727909699,-1.23334186736
H0fsegPi,-0.606489741938,-0.105614941851,-0.414593254957,-0.323478484697,0.448428779534
H4dHpJjU,1.98220260528,0.846846203372,2.12238169057,0.404663832964,-0.382721778945
H5QwJCuU,2.13909052835,1.66433038381,1.86321412001,0.345579414115,-0.215767052095
H5uwmSZ0,-0.277772620095,-0.163920361069,-0.333008433544,-0.624821005745,0.929289304636
H8MtbVoL,-0.293671308591,0.39965626908,0.359856998254,-0.250181990742,0.0298437417116
H9JrUYnp,-0.645899648487,-0.206365192559,-0.646060453618,-0.0411321664268,0.692437168907
HHYmmHVk,-0.597657929611,-0.338397923644,-0.868502629987,-0.467321434283,1.6620230283
HJ5U4uqL,-0.691778953016,-0.21381538103,-1.16879136281,-0.817474040463,-0.317099522384
HNQxYc4w,-0.317191738822,-0.41357089434,-0.221532100191,-0.678227925002,-0.0737789464125
HQYhKHZ8,-0.434180481011,-0.203199681449,-0.434267214435,-0.452414189364,-0.212353230542
HSCMx0MC,-0.498906234125,-0.115040887716,0.192872050809,-0.908891111295,1.07688221955
HXYuE0fx,2.33822917197,0.327249070289,1.78110073335,0.000281837267451,-0.493586425088
HdKcxEWr,0.353744967003,1.08387054443,0.49868483255,0.560788478206,0.661464399171
HecW1iCC,-0.455523234122,-0.383337740056,-0.551099714774,-0.917062770025,-0.966618557785
HpbKB8rv,-0.26063242587,-1.04439530613,-1.54657915124,1.82723216239,-0.771421732923
HrkoYjCg,-0.126003875329,0.933301566562,0.379430275734,0.842793601754,-1.30074585754
I5P2uquT,-0.161604699381,0.373491463561,-0.0349361280878,-0.216193511025,0.991039466305
I94qkDM7,-0.897640940121,-0.369568558213,-1.76758593931,-1.00144519534,0.877439021313
I9sQbtt8,-0.212043501328,-0.65825057706,-1.46617620982,2.30214494231,-0.555815505444
IFxgw6ZX,-0.130074444754,-0.287153138671,-0.590454657832,-0.734708379915,0.156370735107
IPPPSyoU,-0.692555461006,0.26358325592,-0.835773322911,-0.548550419138,-1.06871202759
IQOYQubU,1.61436120076,0.706316746662,1.54258459458,0.0813943293068,-0.639073279373
IYNE2SxU,-0.75340052345,0.149441361581,-0.559900711832,-0.490399306662,-0.972025936011
IZRFk9kN,-0.0447280844008,0.203823760795,0.213864966557,-0.3504035034,0.436952433875
Iaq3v0t3,0.86719802932,0.100616743737,2.21476083868,-1.41043321464,0.272775280062
IbVwu1t6,-0.435403226236,-0.964472252816,-1.4973988747,0.0720129574053,-0.236985916968
IcHKTLyo,0.112020939683,0.451042929675,0.387246697007,0.595687445196,-0.936993068831
IpW80wVB,-0.219718564148,-0.845365932295,-0.868306852537,-0.0408486272567,-0.497853648578
Itb0PYUV,1.37406452108,0.673637173351,1.9057248876,0.864631191316,-1.06905699235
J8fpSwS0,-0.435657105625,0.365772423645,0.558094277373,-1.10337402213,1.36515942096
JE1SlbD0,0.373932330333,0.954418314272,0.865216332858,2.04247218102,-1.18943231895
JEB4McNb,1.00409822194,-0.0795803244382,1.60447653354,0.205280759093,-1.2940658393
JEE4QVeQ,-0.303756136225,0.0195518046222,0.0324318658718,-0.337331039933,-0.621692860212
JJSEU2VQ,-0.694044320986,-0.116952682669,-0.248224676233,-0.644532949806,0.975056824677
JSsVriP2,-0.0118759860939,0.0487321930842,0.967878427226,-0.630366022158,0.457343780681
JUvQNiOK,-0.0684950437387,-0.145813650385,0.28891808938,-0.104183260056,0.189614387693
JZbrRtm2,0.123702061813,1.38536419458,1.20339135637,-0.881021215112,0.457323323993
JcE9G92B,0.134340997245,0.634395101194,-0.166260960943,0.680142115803,-0.154824920369
JnNYpXHr,0.0722976073065,1.4893513683,0.300286833681,1.89196421766,-1.17997450415
JzpbnOtz,-0.547057732081,0.284404403302,-0.353301798618,-0.915251316844,1.12199652496
JzzUhPQp,1.75039310225,0.589847819496,2.37391663831,-0.569676843204,-1.36857387144
K05R8dQK,-0.0998804319479,0.232375383311,-0.456984036041,0.125580695796,-1.32981614644
K17pG2mG,-0.161854676286,0.727829570801,0.901344733576,-0.855363092817,0.374962776455
K8BellUe,-0.0939659378036,-0.509916695013,-0.0938910459149,-0.0531880790393,-1.36305921462
KJ2eH6rr,-0.246945743587,-0.64733629187,0.260871168658,-0.63165254128,-1.27548133335
KJEJ6Glk,0.370762949133,0.742476177473,0.821617494227,1.54569866503,-1.31211547156
KSbO0oXS,0.343406175389,1.71984592223,0.208368690944,3.0298831495,-1.13983610219
KXtvmd01,-0.206169836793,-0.373260201009,0.00825951336363,-0.590271347827,0.410571466081
KYiJqBuJ,0.0648289449538,0.346549321806,1.03255956087,-0.986419112048,-0.455395176683
KmbAyTcE,0.0249992283363,0.162185795203,0.377510262028,-0.462008391388,0.327118576599
KnNyl3rV,0.158156370606,-0.233696411266,0.921104478575,-0.71057166629,0.910451980622
Kp2DG8TZ,-0.513995709108,-0.172674829819,0.192227586612,-0.801500451718,0.755709188012
KqQtKWs5,-0.659372454673,-0.629877184731,-1.02561065524,-0.373808536469,0.0573835116805
Ku27g63R,3.12084526738,1.19975748046,1.60320694615,-0.112579674466,-0.401339619796
L2aTVqDq,-0.590792795491,-0.894067750093,-1.87581952772,1.12361606367,-1.11911782212
L5jvq6G4,-0.629900070146,-0.491708894158,-0.795130471014,-0.482399795131,0.290080962006
L91hYVQl,-0.704436509191,-0.681665188766,-0.767746081005,-0.483083060814,-0.0855186660344
LINAMlbA,-0.681304616912,0.0752049904587,-1.19857602944,-0.230182516887,0.760418244612
LJoUNXSx,-0.50085095287,-0.947413456416,-1.87207511694,0.614945729894,-0.260173686735
LLtSiyWD,-0.445711463427,-0.534517838045,-0.161351347386,-0.517793366284,-0.31995187142
LQJtV8kn,-0.0756550995399,0.249877842278,1.16285876519,-0.0653058534111,-0.914860443611
LW9uddw7,-0.115902540388,-0.956886579001,-1.13651979742,1.27192522499,-1.24940158586
LZ6sdBTR,0.405008151338,1.08473772239,1.2067895069,-0.141643720964,-1.17951242442
La2Vhnne,0.103685662576,0.539334629752,-0.260051317091,1.85314105001,-0.407011567481
LaUWSq9B,-0.21555979749,-0.249782142955,-0.0699691125146,0.0598901494763,-0.53883314007
Lk4SfkPQ,-0.398551944842,-0.153815161937,-0.619169221772,-0.388181555873,-0.885043507169
LllC836d,-0.234261343964,-0.109167643356,-0.4937221791,0.68269988156,0.0436679889321
LuGiGeWN,-0.805447515478,-0.0455421369373,-1.18914146392,-0.606343316167,0.93890439722
LzcyHcWa,-0.566627879037,0.0319108568596,-0.521086845574,-0.476073133623,0.679436226385
M7veP0H4,-0.662701295624,-0.222434655522,-0.891347003963,-0.245076259445,0.624866763528
MB8aaJUc,-0.555864123546,-0.591716726853,-2.22327251985,0.934999033734,0.372701044589
MDpe2zuy,-0.69052720631,0.522871359961,-0.0911628231844,-0.827081167585,-0.745214643563
MEzdmEIU,-0.367994702098,-0.0181754257899,0.205756046045,-0.527840575648,-0.0238055282431
MVnhtivm,-0.373144685357,-0.654317073847,-0.315080303288,-0.388284726711,-0.406270268106
MYU7WDis,-0.258765568853,0.662853431752,0.397640697953,-0.894870270648,0.95296134653
MZFqh6yw,1.93873572709,0.912015623796,2.46881608657,-0.381917566872,0.505671788618
Mdgy4SsO,0.082103396634,1.3726824445,-0.256297734411,2.14303724758,-0.458124612223
Mj8awnzy,-0.371092370651,-0.441651269583,0.0650887968723,-0.459256806327,1.57158801155
MpFPbUJy,1.71572431067,0.254831857972,2.10760836948,0.653494919757,-1.41062154582
Mqk7MFBM,-0.298221471712,0.188627987624,0.22566536121,-0.713219463257,1.31353245021
Mqs2t1Eo,-0.372861780002,-0.0710296717156,-0.412639425964,-0.26031880365,-1.11323016282
Mv3jFVxp,-0.182019005302,-0.352754968683,0.159642834405,-0.0859485633173,0.0405884596714
MxODTXvA,0.0837867983823,0.703855159552,0.667552094876,0.39817355749,-0.800036416238
N46PbpPM,-0.334001038322,0.573912354327,0.403150439884,-0.766409875499,1.26539691276
N5S5F9Gk,-0.985043877798,0.0763991677026,-1.88490454761,-0.995675362142,0.850599350419
NLDg5fqw,0.324251547525,-0.137415955688,0.426681325167,-0.430145791362,0.580251738294
NOho2ZiM,2.07918393028,0.343926395339,1.61499410037,0.189896583014,-0.749206435228
NUuY7PFU,1.35716306276,0.987962903484,1.93903605853,0.9341851724,-1.13024660148
NV1e8AEO,-0.527852856733,-0.306055785657,0.134784603059,-0.526164411616,1.13395316003
NZLXROKC,-0.0394961221678,0.748741926863,0.0381804893121,0.703539156754,-0.878401035807
NaJo7C6o,0.542173993674,0.482454353573,1.2986512909,-0.265954844055,0.112305873643
NgsyGkrO,0.109471771753,0.396831565874,0.879600909892,0.592639897781,-1.3310333214
NjOx4Zpo,-0.369059351497,0.284893490665,-0.99050193371,0.596279952764,-1.44249797083
NmQoI7x0,2.45734286347,-0.31341483941,2.52714498641,-0.839343381656,0.111011866657
No4wkdLS,-0.776412214232,-0.757714612036,-1.51886843284,-0.670383896133,-0.143352004733
NouMwhOf,-0.287890070604,0.128202800339,0.575889755258,-0.416840753077,-0.506476541164
O6YAWd8C,-0.265029891554,-0.392936855124,0.235304873748,0.306162462594,-0.953724464065
OAXVphSh,2.53225748478,0.257294802181,2.06165564526,-0.800718028368,0.763901527587
